,X,Y
3296,3661486.497722812,2060215.5813781412
3297,3661495.0557497717,2060314.8414214922
3298,3661503.6685769088,2060414.3183959087
3299,3661512.2268799143,2060513.5785906664
3300,3661520.79367481,2060612.8379885398
3301,3661529.368961229,2060712.0965895294
3302,3661537.927678255,2060811.3570110642
3303,3661546.486533408,2060910.6175081707
3304,3661555.078939787,2061009.8745910418
3305,3661563.6805666145,2061109.575932614
3306,3661572.2481892444,2061208.835784341
3307,3661580.815949758,2061308.0957116347
3308,3661589.394472543,2061407.4658880606
3309,3661597.962508961,2061506.7259665497
3310,3661606.5390358064,2061605.9852481808
3311,3661615.115700292,2061705.2446053724
3312,3661623.686422751,2061804.6159567947
3313,3661632.255010716,2061903.8763375215
3314,3661640.823736564,2062003.1367937657
3315,3661649.4351016865,2062102.8380222344
3316,3661658.0208074762,2062202.0968851508
3317,3661666.5899472754,2062301.3575682777
3318,3661675.1592249568,2062400.6183269038
3319,3661683.720289069,2062499.8800333377
3320,3661692.2814913066,2062599.1418152445
3321,3661700.859534081,2062698.4019280018
3322,3661709.4506160254,2062797.883338089
3323,3661718.0122325444,2062897.145346559
3324,3661726.6180171357,2062996.5141162903
3325,3661735.222416433,2063096.216975865
3326,3661743.79279812,2063195.4783388365
3327,3661752.3716681628,2063294.738904995
3328,3661760.944602265,2063394.111466379
3329,3661769.5070474953,2063493.3739279788
3330,3661778.099235771,2063592.8559436556
3331,3661786.670307389,2063692.1176840228
3332,3661795.2582166204,2063791.377755375
3333,3661803.829563752,2063890.6396465672
3334,3661812.4329326265,2063990.2321405406
3335,3661821.0045559257,2064089.4941827767
3336,3661829.586945332,2064188.8664763663
3337,3661838.158844525,2064288.1286694624
3338,3661846.722532457,2064387.3918100847
3339,3661855.28635851,2064486.6550260605
3340,3661863.8776492504,2064586.0267493958
3341,3661872.441751438,2064685.290116157
3342,3661881.0143403965,2064784.5526861218
3343,3661889.603764291,2064883.8135871973
3344,3661898.229775395,2064983.6271910744
3345,3661906.8027784247,2065082.889987493
3346,3661915.384267495,2065182.1519871445
3347,3661923.949198113,2065281.4158062937
3348,3661932.51426685,2065380.679700745
3349,3661941.079473705,2065479.9436704814
3350,3661949.6615140345,2065579.2059713902
3351,3661958.2353444397,2065678.4692196609
3352,3661966.8093127185,2065777.7325432093
3353,3661975.396332684,2065877.2171688906
3354,3661984.013099905,2065976.9213531243
3355,3661992.5874827523,2066076.1849030077
3356,3662001.172634447,2066175.5587058105
3357,3662009.7472931785,2066274.822406299
3358,3662018.330436488,2066374.08531005
3359,3662026.905370845,2066473.3491610384
3360,3662035.4910745975,2066572.723265268
3361,3662044.0662848377,2066671.9872668167
3362,3662052.6628965447,2066771.4716999321
3363,3662061.2596466728,2066870.9562086025
3364,3662069.8375571775,2066970.3314864272
3365,3662078.4133197144,2067069.5957892577
3366,3662086.9892201237,2067168.8601672922
3367,3662095.565258405,2067268.1246205247
3368,3662104.1520671775,2067367.4993276189
3369,3662112.7283813385,2067466.763931306
3370,3662121.296488128,2067566.0294820615
3371,3662129.8647330315,2067665.2951079672
3372,3662138.460439217,2067764.669244297
3373,3662147.090471651,2067864.485044239
3374,3662155.6591313547,2067963.7508961067
3375,3662164.236273805,2068063.0159512572
3376,3662172.813554126,2068162.2810815503
3377,3662181.3909723163,2068261.5462869764
3378,3662189.960184107,2068360.812439351
3379,3662198.5378781576,2068460.0777950182
3380,3662207.1157100783,2068559.3432258065
3381,3662215.702023771,2068658.60785991
3382,3662224.271787525,2068757.874312703
3383,3662232.8948627817,2068857.6917403112
3384,3662241.4838817995,2068957.067651944
3385,3662250.0624040063,2069056.3334587205
3386,3662258.641064081,2069155.5993405734
3387,3662267.2198620234,2069254.8652974973
3388,3662275.8010901464,2069354.242381596
3389,3662284.380164082,2069453.5084887245
3390,3662292.959375885,2069552.7746709038
3391,3662301.538725555,2069652.0409281414
3392,3662310.128849005,2069751.4174411276
3393,3662318.7214042027,2069850.905081797
3394,3662327.330782702,2069950.3910544629
3395,3662335.902342323,2070049.6584839153
3396,3662344.484676517,2070149.0361694265
3397,3662353.073196406,2070248.302005661
3398,3662361.645170248,2070347.569660204
3399,3662370.225623912,2070446.8365181005
3400,3662378.816852452,2070546.2136323664
3401,3662387.3725575763,2070645.483255183
3402,3662395.9534253366,2070744.7503380948
3403,3662404.5982555,2070844.6785858178
3404,3662413.1793998117,2070943.9458191784
3405,3662421.752341007,2071043.2139990914
3406,3662430.3337611677,2071142.481382361
3407,3662438.915319193,2071241.7488405881
3408,3662447.4970150813,2071341.0163737528
3409,3662456.078848833,2071440.2839818664
3410,3662464.660820448,2071539.5516649033
3411,3662473.2345896745,2071638.8202944004
3412,3662481.808497007,2071738.0889988027
3413,3662490.452416436,2071837.9069474817
3414,3662499.034940308,2071937.174930599
3415,3662507.6092622783,2072036.44386012
3416,3662516.1860219194,2072135.8239187463
3417,3662524.7689598794,2072235.0921266112
3418,3662533.343696302,2072334.3612808266
3419,3662541.926910107,2072433.6296384495
3420,3662550.5209015277,2072533.0082540065
3421,3662559.10439119,2072632.2767614352
3422,3662567.6880187145,2072731.5453437315
3423,3661474.9577648165,2058914.7962812562
3424,3661483.533784999,2059014.2757861312
3425,3661492.097060199,2059113.5341510389
3426,3661500.6855397047,2059212.7899742413
3427,3661509.240734927,2059312.049363026
3428,3661517.796068264,2059411.308827482
3429,3661526.3682499416,2059510.5666227029
3430,3661534.9489242393,2059609.8236211787
3431,3661543.5130261807,2059709.0824402112
3432,3661552.0772659928,2059808.3413348969
3433,3661560.6757719265,2059908.0418673952
3434,3661569.2676180163,2060007.4093414303
3435,3661577.832272002,2060106.6684634893
3436,3661586.397063859,2060205.927661191
3437,3661594.9619935844,2060305.186934519
3438,3661603.554390622,2060404.55471159
3439,3661612.1195959803,2060503.8141362567
3440,3661620.6849392075,2060603.073636534
3441,3661629.2526884666,2060702.44425788
3442,3661637.8752341475,2060802.0318120355
3443,3661646.432637875,2060901.2924117886
3444,3661654.998533003,2061000.5522147953
3445,3661663.5645659985,2061099.8120933746
3446,3661672.147442953,2061199.070302932
3447,3661680.73499672,2061298.5506799319
3448,3661689.3014433496,2061397.8107854065
3449,3661697.8680278454,2061497.0709664272
3450,3661706.462078378,2061596.439652357
3451,3661715.028938502,2061695.6999845796
3452,3661723.6300774785,2061795.4019607964
3453,3661732.1972140046,2061894.6624444134
3454,3661740.775111998,2061994.0331777823
3455,3661749.367580245,2062093.2911958562
3456,3661757.948026061,2062192.7731271428
3457,3661766.507362512,2062292.0347852996
3458,3661775.075188657,2062391.29564674
3459,3661783.6682070587,2062490.5539671066
3460,3661792.227957227,2062589.8158517363
3461,3661800.828070402,2062689.407464112
3462,3661809.4070728715,2062788.7788026663
3463,3661817.975588645,2062888.0400418693
3464,3661826.552593138,2062987.30048439
3465,3661835.129735252,2063086.5610023849
3466,3661843.7092896192,2063185.9326432191
3467,3661852.2700062506,2063285.1950564568
3468,3661860.8392113578,2063384.4566730044
3469,3661869.408554328,2063483.71836499
3470,3661878.0053612064,2063583.0885637864
3471,3661886.625833526,2063682.790237313
3472,3661895.1872405224,2063782.053028082
3473,3661903.7487856243,2063881.3158942354
3474,3661912.318818471,2063980.5779637236
3475,3661920.9056882137,2064079.8383644943
3476,3661929.47599654,2064179.100584782
3477,3661938.0464427276,2064278.362880444
3478,3661946.617026777,2064377.6252514885
3479,3661955.2090027444,2064477.108050602
3480,3661963.77151388,2064576.371444559
3481,3661972.4100674815,2064676.0721319371
3482,3661980.9834823273,2064775.4458535456
3483,3661989.5547565175,2064874.7086019819
3484,3661998.1261685686,2064973.9714257661
3485,3662006.6977184787,2065073.2343248806
3486,3662015.2800342366,2065172.607476259
3487,3662023.8435119456,2065271.8713980578
3488,3662032.4617760247,2065371.3522616168
3489,3662041.025529727,2065470.6163342104
3490,3662049.621307144,2065570.2110139332
3491,3662058.2020326005,2065669.473493513
3492,3662066.7745482246,2065768.7369203093
3493,3662075.33885438,2065868.001294287
3494,3662083.9222749285,2065967.3750492653
3495,3662092.495204385,2066066.6387019702
3496,3662101.084965622,2066165.9006862012
3497,3662109.66651739,2066265.1636175858
3498,3662118.24214297,2066364.5385459173
3499,3662126.8072771532,2066463.8033716066
3500,3662135.434045458,2066563.6182913329
3501,3662144.007802758,2066662.8823960652
3502,3662152.581697914,2066762.1465760218
3503,3662161.155730926,2066861.4108312074
3504,3662169.7299017943,2066960.6751616104
3505,3662178.3209022507,2067059.9378236344
3506,3662186.8870028425,2067159.2031762605
3507,3662195.4699327783,2067258.4668605032
3508,3662204.0363093237,2067357.7323635013
3509,3662212.6028239676,2067456.9979416686
3510,3662221.249954911,2067556.9229253647
3511,3662229.816746331,2067656.1886543827
3512,3662238.3920208616,2067755.4535868082
3513,3662246.967433247,2067854.7185943974
3514,3662255.553615316,2067954.0938564583
3515,3662264.1293035457,2068053.3590144406
3516,3662272.7218186827,2068152.6225041586
3517,3662281.297782377,2068251.8878124426
3518,3662289.876172017,2068351.2642471886
3519,3662298.4653325444,2068450.7509369575
3520,3662307.071319797,2068550.2359588349
3521,3662315.6478357087,2068649.501568019
3522,3662324.2351224003,2068748.8774323023
3523,3662332.803570479,2068848.1440634206
3524,3662341.3805002053,2068947.4098979793
3525,3662349.957567784,2069046.6758076337
3526,3662358.5454066894,2069146.0519726903
3527,3662367.11440692,2069245.3189041938
3528,3662375.6918883105,2069344.5850391462
3529,3662384.341653823,2069444.5114611
3530,3662392.911068794,2069543.7786182703
3531,3662401.4806218594,2069643.0458504828
3532,3662410.0586555963,2069742.3122861504
3533,3662418.6618545554,2069841.5761821948
3534,3662427.2318212925,2069940.8436395111
3535,3662435.8102683364,2070040.1103003023
3536,3662444.3888532296,2070139.377036111
3537,3662452.967575972,2070238.6438469319
3538,3662461.546436563,2070337.9107327657
3539,3662470.178611299,2070437.728600768
3540,3662478.7494066693,2070536.996508519
3541,3662487.3203401305,2070636.2644912433
3542,3662495.9187300773,2070735.6409876628
3543,3662504.489939616,2070834.9091204137
3544,3662513.0696283635,2070934.1764566645
3545,3662521.6494549587,2071033.4438678739
3546,3662530.2400556207,2071132.82153607
3547,3662538.8201580476,2071232.0890972805
3548,3662547.392057691,2071331.357604864
3549,3662556.0043458263,2071430.9558627894
3550,3662564.584862327,2071530.2236490692
3551,3662573.173856939,2071629.4906388742
3552,3662581.767582952,2071728.9798114682
3553,3662590.340173243,2071828.2486940653
3554,3662598.9235389414,2071927.627834263
3555,3662607.513085104,2072026.8951239882
3556,3662616.0944292136,2072126.1633599943
3557,3662624.6759111676,2072225.4316708965
3558,3662633.259829419,2072324.8111110579
3559,3662641.884139334,2072424.5203042803
3560,3662650.4660356296,2072523.7888402306
3561,3662659.0693463245,2072623.2778176316
3562,3662667.651518583,2072722.5465034763
3563,3661574.87005327,2058905.2547308337
3564,3661583.4317394346,2059004.5131223707
3565,3661592.010274683,2059103.7698449213
3566,3661600.572236316,2059203.028387882
3567,3661609.1365987193,2059302.3980509194
3568,3661617.7155468203,2059401.6550006995
3569,3661626.309777715,2059501.244287484
3570,3661634.8722911943,2059600.5031335317
3571,3661643.451652297,2059699.7603106527
3572,3661652.014441241,2059799.0193080432
3573,3661660.598606258,2059898.4987262252
3574,3661669.1783802225,2059997.7561305438
3575,3661677.743847745,2060097.1264000712
3576,3661686.3155426704,2060196.384828061
3577,3661694.8957293606,2060295.6424594556
3578,3661703.4593453505,2060394.9019109802
3579,3661712.057225009,2060494.603002661
3580,3661720.6567988126,2060593.9701622562
3581,3661729.2124751345,2060693.230713272
3582,3661737.7895302386,2060792.7116865374
3583,3661746.362189875,2060891.9706445003
3584,3661754.943340423,2060991.2288058803
3585,3661763.5079219732,2061090.4887872348
3586,3661772.072641374,2061189.7488441574
3587,3661780.6542045036,2061289.0072323377
3588,3661789.2533312105,2061388.7090079477
3589,3661797.818464591,2061487.9692919124
3590,3661806.4087935425,2061587.2270350324
3591,3661814.965849808,2061686.4883422465
3592,3661823.5420182105,2061785.8590270479
3593,3661832.1077028858,2061885.1196132884
3594,3661840.690229585,2061984.3785308576
3595,3661849.258459877,2062083.7503146932
3596,3661857.8329099603,2062183.0102555098
3597,3661866.415849371,2062282.2693997722
3598,3661875.0247130916,2062381.9710624898
3599,3661883.591225061,2062481.2321022598
3600,3661892.1495235227,2062580.4940895669
3601,3661900.733013781,2062679.7535362202
3602,3661909.2999391737,2062779.0148024498
3603,3661917.8670024145,2062878.2761441548
3604,3661926.4342035027,2062977.537561321
3605,3661935.0394909293,2063077.0176605189
3606,3661943.6069677435,2063176.2792287834
3607,3661952.185206176,2063275.6510479627
3608,3661960.803804837,2063375.3525974094
3609,3661969.3800460165,2063474.613520459
3610,3661977.939724521,2063573.8762628902
3611,3661986.5078911316,2063673.1382087634
3612,3661995.1035198392,2063772.5086620527
3613,3662003.6719620354,2063871.7707588547
3614,3662012.2617915403,2063971.2532831815
3615,3662020.8305097027,2064070.5155309606
3616,3662029.3993657096,2064169.7778541278
3617,3662038.016933565,2064269.36903781
3618,3662046.577716264,2064368.6323839128
3619,3662055.1469860952,2064467.8949334882
3620,3662063.7270193254,2064567.2677349963
3621,3662072.313262585,2064666.5286916427
3622,3662080.8912945227,2064765.7905955424
3623,3662089.46339291,2064865.164495339
3624,3662098.025003555,2064964.4282937136
3625,3662106.6201455477,2065063.688680076
3626,3662115.190380073,2065162.951757299
3627,3662123.805536938,2065262.7666674596
3628,3662132.3760479568,2065362.029895744
3629,3662140.946696818,2065461.2931993355
3630,3662149.534178933,2065560.5548346485
3631,3662158.096755651,2065659.819160652
3632,3662166.67616538,2065759.081818378
3633,3662175.239018025,2065858.346294946
3634,3662183.810355974,2065957.6099750153
3635,3662192.3985259607,2066056.8719868641
3636,3662200.970139349,2066156.1358174954
3637,3662209.6056578867,2066256.060791447
3638,3662218.1858945126,2066355.3239013876
3639,3662226.749575513,2066454.5888300245
3640,3662235.3240228933,2066553.9640121474
3641,3662243.921365668,2066653.2256045295
3642,3662252.485460569,2066752.490758948
3643,3662261.0686683864,2066851.8652954204
3644,3662269.6413854714,2066951.1297286695
3645,3662278.2142403964,2067050.3942371416
3646,3662286.8464411544,2067150.0977925975
3647,3662295.4112264253,2067249.3633234801
3648,3662304.0034702015,2067348.7373651997
3649,3662312.5685315304,2067448.003046538
3650,3662321.142076213,2067547.2679314187
3651,3662329.7157587335,2067646.5328914807
3652,3662338.31689909,2067745.9063627808
3653,3662346.8908571796,2067845.1714732773
3654,3662355.464953107,2067944.4366589324
3655,3662364.049817224,2068043.8120992684
3656,3662372.6689968742,2068143.6292049778
3657,3662381.2351628374,2068242.8954881309
3658,3662389.8181554754,2068342.160103296
3659,3662398.4096298837,2068441.4239220712
3660,3662406.9845535327,2068540.68955907
3661,3662415.559615017,2068639.9552711789
3662,3662424.1264705267,2068739.221929919
3663,3662432.701807805,2068838.4877922395
3664,3662441.285626486,2068937.7528581547
3665,3662449.852895867,2069037.0197421587
3666,3662458.4734626366,2069136.8376035679
3667,3662467.074381668,2069236.1011522238
3668,3662475.652697619,2069335.4784425094
3669,3662484.2288626083,2069434.7447558397
3670,3662492.8051654315,2069534.0111442306
3671,3662501.381606088,2069633.2776076756
3672,3662509.9688172634,2069732.6543271402
