field_1,X,Y,sea_proximity_1
8184,3666458.9760135,2073466.0336105,5489.55810546875
8185,3666467.54765108,2073565.30267055,5534.82177734375
8186,3666476.13610042,2073664.57007298,5581.50927734375
8187,3666484.69967202,2073763.84014928,5629.5869140625
8188,3666493.28839279,2073863.10770169,5679.0185546875
8189,3666501.85223655,2073962.37792791,5729.7685546875
8190,3666510.45790351,2074061.64389776,5781.4619140625
8191,3666519.06658731,2074161.46608901,5834.32080078125
8192,3666527.66643269,2074260.8441316,5887.9921875
8193,3666536.23915847,2074360.11379186,5942.34375
8194,3666544.82869407,2074459.38179461,5997.759765625
8195,3666553.39335487,2074558.65247096,6054.1826171875
8196,3665778.05296004,2064417.06835409,11.1803398132324
8197,3665786.62746786,2064516.32892848,62.6498222351074
8198,3665795.20211121,2064615.58957845,60.8276290893555
8199,3665803.77689009,2064714.85030398,46.0977210998535
8200,3665812.32675834,2064814.11370584,20
8201,3665829.46864602,2065012.63640155,60.8276290893555
8202,3665838.06066424,2065111.89569546,156.604598999023
8203,3665846.60272808,2065211.16026628,252.239974975586
8204,3665855.17832089,2065310.42144505,350.178527832031
8205,3665863.80688686,2065410.23361157,449.026733398438
8206,3665872.38275142,2065509.4949418,548.292785644531
8207,3665880.95262379,2065608.86826388,647.78466796875
8208,3665889.52875979,2065708.1297452,747.412170410156
8209,3665898.10503132,2065807.39130202,847.127563476562
8210,3665906.68143838,2065906.65293433,946.90283203125
8211,3665915.24350751,2066006.02742556,1046.72106933594
8212,3665923.82018613,2066105.28920891,1146.57092285156
8213,3665932.4053473,2066204.55020093,1246.44494628906
8214,3665941.0056562,2066304.14355167,1346.33764648438
8215,3665949.56604826,2066403.40729525,1433.1171875
8216,3665958.13492299,2066502.67024749,1488.56469726562
8217,3665966.74176487,2066602.15190855,1548.4912109375
8218,3665975.31091118,2066701.41501183,1612.39733886719
8219,3665983.88241639,2066800.78924093,1679.82885742188
8220,3665992.46018067,2066900.05162838,1750.09289550781
8221,3666001.03808048,2066999.31409126,1822.31311035156
8222,3666009.61611581,2067098.57662957,1893.00036621094
8223,3666018.17981923,2067197.95202742,1953.74633789062
8224,3666026.80875221,2067297.65458614,2017.455078125
8225,3666035.37884949,2067396.91821778,2084.0166015625
8226,3666043.96187785,2067496.40315996,2153.16625976562
8227,3666052.53224706,2067595.66694252,2224.07861328125
8228,3666061.11944244,2067694.92906708,2296.85107421875
8229,3666069.69842802,2067794.19213371,2371.60815429688
8230,3666078.25251428,2067893.4578757,2448.12182617188
8231,3666086.83177128,2067992.72109305,2512.01611328125
8232,3666095.41116381,2068091.98438575,2572.97973632812
8233,3666104.01628798,2068191.69022638,2636.32788085938
8234,3666112.59595234,2068290.95367011,2700.8330078125
8235,3666121.17575223,2068390.21718918,2767.39965820312
8236,3666129.74122672,2068489.59356849,2835.93017578125
8237,3666138.32129816,2068588.85723828,2906.20874023438
8238,3666146.89316115,2068688.12184999,2977.45703125
8239,3666155.50076361,2068787.49412259,3043.78466796875
8240,3666164.05621043,2068886.76061815,3098.00341796875
8241,3666172.62848074,2068986.02545583,3154.06103515625
8242,3666181.2092303,2069085.28950224,3211.92333984375
8243,3666189.81571937,2069184.99609974,3271.00122070312
8244,3666198.39674076,2069284.26029705,3331.5048828125
8245,3666206.97789768,2069383.52456964,3393.806640625
8246,3666215.53416111,2069482.79151707,3457.87866210938
8247,3666224.11558944,2069582.05594018,3522.00219726562
8248,3666232.69715329,2069681.32043855,3582.80615234375
8249,3666241.29165701,2069780.80625103,3645.33935546875
8250,3666249.86514979,2069880.07176656,3708.67211914062
8251,3666258.45769448,2069979.44667718,3769.2470703125
8252,3666267.05706985,2070079.15482193,3809.09765625
8253,3666275.63931287,2070178.41969706,3851.1328125
8254,3666284.22169141,2070277.68464743,3895.2822265625
8255,3666292.79809596,2070377.06159259,3941.47485351562
8256,3666301.38074592,2070476.32669346,3989.6396484375
8257,3666309.9635314,2070575.59186952,4039.7060546875
8258,3666318.5425772,2070675.08009394,4091.60424804688
8259,3666327.11729294,2070774.34628696,4145.265625
8260,3666335.69214444,2070873.61255515,4200.6220703125
8261,3666344.27547288,2070972.87803211,4257.60791015625
8262,3666352.8906626,2071072.47414609,4316.158203125
8263,3666361.44923969,2071171.74237279,4376.21142578125
8264,3666370.04355098,2071271.11826294,4437.70458984375
8265,3666378.62742241,2071370.38404088,4500.58056640625
8266,3666387.19474821,2071469.65162668,4564.78076171875
8267,3666395.78946685,2071569.02774261,4630.2509765625
8268,3666404.36540488,2071668.29461239,4694.6376953125
8269,3666412.92479827,2071767.56328993,4757.3759765625
8270,3666421.52602831,2071866.82771097,4821.37158203125
8271,3666430.09627006,2071966.20672675,4876.17919921875
8272,3666438.71505784,2072065.91464955,4901.44091796875
8273,3666447.30001519,2072165.18102897,4928.4990234375
8274,3666455.86842887,2072264.44921606,4956.82373046875
8275,3666464.4536575,2072363.71574567,4986.9931640625
8276,3666473.02234294,2072462.98408289,5018.97412109375
8277,3666481.59950361,2072562.25162891,5052.73193359375
8278,3666490.18513915,2072661.51838374,5088.2314453125
8279,3666498.74589325,2072760.78781236,5121.4501953125
8280,3666507.34847792,2072860.05298484,5156.37939453125
8281,3666515.96463216,2072959.98456309,5193
8282,3666524.55081118,2073059.25161864,5231.2763671875
8283,3666533.13712572,2073158.51874924,5271.171875
8284,3666541.71747726,2073257.8978764,5312.650390625
8285,3666550.3040632,2073357.16515714,5355.67431640625
8286,3666558.87410839,2073456.43424527,5400.2080078125
8287,3666567.46320625,2073555.81273161,5446.2138671875
8288,3666576.05019923,2073655.08023747,5493.6552734375
8289,3666584.61231443,2073754.35041681,5542.4951171875
8290,3666593.22907456,2073853.83758582,5592.69580078125
8291,3666601.81262041,2073953.32829473,5644.0498046875
8292,3666610.41073592,2074052.70629071,5696.4287109375
8293,3666618.9817332,2074151.97590418,5749.99560546875
8294,3666627.56954079,2074251.24386038,5803.91650390625
8295,3666636.16806363,2074350.62208163,5859.02099609375
8296,3666644.73946855,2074449.89192004,5915.076171875
8297,3666653.31934627,2074549.1609673,5972.27978515625
8298,3665706.43649137,2062420.72793649,0
8299,3665715.01518454,2062519.98623283,0
8300,3665775.00744355,2063215.02545768,0
8301,3665783.6316852,2063314.83613054,0
8302,3665809.34677932,2063612.61589246,5
8303,3665817.90204824,2063711.87769813,40
8304,3665826.46580312,2063811.13871253,25
8305,3665852.17458154,2064108.92047561,20
8306,3665860.82731334,2064208.84028121,7.07106781005859
8307,3665929.40111058,2065003.15043752,55.9016990661621
8308,3665937.95828198,2065102.41330182,149.164337158203
8309,3665946.57454844,2065202.11523772,247.487365722656
8310,3665955.14034027,2065301.37738662,346.770812988281
8311,3665963.73352979,2065400.74806013,446.374267578125
8312,3665972.29959303,2065500.01036015,546.122680664062
8313,3665980.8741398,2065599.27186895,645.948974609375
8314,3665989.42377915,2065698.5360534,745.821655273438
8315,3665998.02585881,2065797.90616269,845.724548339844
8316,3666006.59246498,2065897.16876477,945.647888183594
8317,3666015.16755418,2065996.43057564,1045.5859375
8318,3666023.80618006,2066096.35356103,1145.53479003906
8319,3666032.3565,2066195.61812339,1245.49182128906
8320,3666040.93199692,2066294.88016118,1295.69470214844
8321,3666049.50762936,2066394.14227444,1349.37939453125
8322,3666058.08339731,2066493.40446316,1408.12817382812
8323,3666066.65930078,2066592.66672733,1471.33435058594
8324,3666075.2186469,2066691.93080022,1538.44897460938
8325,3666083.78647533,2066791.19408188,1608.671875
8326,3666092.36278569,2066890.45657236,1681.01904296875
8327,3666100.94757764,2066989.71827166,1753.12573242188
8328,3666109.56865405,2067089.53269971,1813.31884765625
8329,3666118.12867999,2067188.79715006,1876.46606445312
8330,3666126.69718763,2067288.06080921,1942.71069335938
8331,3666135.29309079,2067387.43299488,2011.74682617188
8332,3666143.87021529,2067486.69593834,2082.67260742188
8333,3666152.44747529,2067585.9589572,2155.580078125
8334,3666160.99983517,2067685.22465107,2230.58862304688
8335,3666169.58793573,2067784.59800528,2307.22778320312
8336,3666178.16560277,2067883.86125034,2372.17724609375
8337,3666186.77511362,2067983.45512512,2432.53466796875
8338,3666195.33636264,2068082.72025419,2495.44091796875
8339,3666203.91443685,2068181.98372558,2559.78515625
8340,3666212.4843021,2068281.24813879,2626.11865234375
8341,3666221.08378741,2068380.73213112,2694.53149414062
8342,3666229.66226854,2068479.9958287,2764.78759765625
8343,3666238.23476721,2068579.37151984,2836.06225585938
8344,3666246.81351974,2068678.63536815,2906.1357421875
8345,3666255.39240778,2068777.89929178,2959.49731445312
8346,3666263.96308757,2068877.16415715,3014.97924804688
8347,3666272.57841346,2068976.98089243,3072.474609375
8348,3666281.15770906,2069076.24504238,3131.04614257812
8349,3666289.73714017,2069175.50926763,3191.22607421875
8350,3666298.33784919,2069274.99393994,3253.14086914062
8351,3666306.9008653,2069374.26004871,3316.9150390625
8352,3666315.48070345,2069473.52449996,3382.08520507812
8353,3666324.0606771,2069572.78902648,3442.45556640625
8354,3666332.64078626,2069672.05362826,3504.63989257812
8355,3666341.19600296,2069771.3209044,3567.94775390625
8356,3666349.81867155,2069871.02640225,3631.97607421875
8357,3666358.39084572,2069970.29209645,3677.2578125
8358,3666366.96315564,2070069.55786587,3718.09423828125
8359,3666375.54617373,2070168.93389717,3761.14697265625
8360,3666384.12709733,2070268.19895078,3806.34008789062
8361,3666392.70815643,2070367.46407962,3853.59887695312
8362,3666401.27266743,2070466.73101628,3902.84814453125
8363,3666409.86457075,2070566.10648252,3954.013671875
8364,3666418.44603674,2070665.37183705,4007.02197265625
8365,3666427.02763824,2070764.63726678,4061.80078125
8366,3666435.62664477,2070864.3461195,4118.279296875
8367,3666444.20851818,2070963.61169992,4176.388671875
8368,3666452.7905271,2071062.87735552,4236.0625
8369,3666461.35598961,2071162.14481878,4297.234375
8370,3666469.93826977,2071261.4106247,4359.84228515625
8371,3666478.52068544,2071360.67650579,4423.82470703125
8372,3666487.07821485,2071459.94506068,4489.123046875
8373,3666495.68205052,2071559.43146771,4554.1875
8374,3666504.26487333,2071658.69757439,4616.66796875
8375,3666512.85840622,2071758.0739442,4680.451171875
8376,3666521.46711888,2071857.78268596,4745.484375
8377,3666530.05034911,2071957.04901843,4779.23876953125
8378,3666538.62537498,2072056.31629218,4805.01025390625
8379,3666547.21111174,2072155.69382938,4832.4013671875
8380,3666555.78640924,2072254.9612534,4861.28564453125
8381,3666564.39133278,2072354.44826339,4892.044921875
8382,3666572.95022318,2072453.71757001,4924.64208984375
8383,3666581.53426755,2072552.9843533,4959.04248046875
8384,3666590.11844741,2072652.25121167,4993.72119140625
8385,3666598.71781262,2072751.85044389,5027.54931640625
8386,3666607.30226413,2072851.11745263,5063.12646484375
8387,3666615.89742736,2072950.49472546,5100.41650390625
8388,3666624.4571341,2073049.76448266,5139.38232421875
8389,3666633.04199261,2073149.03171663,5179.9853515625
8390,3666641.63532501,2073248.29815959,5222.18798828125
8391,3666650.20601635,2073347.67833119,5265.9521484375
8392,3666658.79128173,2073446.94579034,5311.23779296875
8393,3666667.36834458,2073546.21419057,5358.0078125
8394,3666675.93720527,2073645.48353182,5406.22314453125
8395,3666684.57576402,2073745.3021645,5455.84521484375
8396,3666693.16157243,2073844.56992412,5506.83642578125
8397,3666701.73084126,2073943.83949075,5558.7138671875
8398,3666710.31692091,2074043.10740035,5611.88916015625
8399,3666718.90313605,2074142.37538494,5665.6376953125
8400,3666727.47281235,2074241.64517647,5720.35400390625
8401,3666736.05096168,2074340.91417697,5776.08203125
8402,3666744.62090981,2074440.18411839,5832.9345703125
8403,3666753.19933074,2074539.45326879,5890.935546875
8404,3665840.63097287,2062808.17255244,5
8405,3665857.79109286,2063006.91212731,0
8406,3665866.39468923,2063106.61343757,0
8407,3665883.54506348,2063305.24328705,44.7213592529297
8408,3665892.09847236,2063404.50496845,0
8409,3665917.82017747,2063702.39544707,0
8410,3665926.41195391,2063801.87606024,20
8411,3665934.98274187,2063901.1363865,0
8412,3665943.58535253,2064000.72733294,32.0156211853027
8413,3665969.29893714,2064298.508993,10
8414,3666020.72584623,2064894.29731847,35.355339050293
8415,3666029.35094453,2064994.10938843,107.004669189453
8416,3666037.92336022,2065093.37062253,190.394317626953
8417,3666046.49591141,2065192.63193217,279.508483886719
8418,3666055.06024995,2065291.89418396,370.472686767578
8419,3666063.64142029,2065391.15477805,465.026885986328
8420,3666072.20603008,2065490.41718088,561.471313476562
8421,3666080.77912339,2065589.67879263,658.976501464844
8422,3666089.3523522,2065688.94047988,757.132690429688
8423,3666097.90902143,2065788.20397579,855.716064453125
8424,3666106.53534636,2065888.01672971,954.594177246094
8425,3666115.1195477,2065987.3888271,1053.68395996094
8426,3666123.69331955,2066086.65081684,1114.3720703125
8427,3666132.26722691,2066185.91288206,1159.23474121094
8428,3666140.84126976,2066285.17502276,1210.71264648438
8429,3666149.42601376,2066384.5474225,1268.00036621094
8430,3666158.00032775,2066483.80971422,1330.34777832031
8431,3666166.5580841,2066583.0738144,1397.07739257812
8432,3666175.13488893,2066682.44730733,1467.25085449219
8433,3666183.7307423,2066781.93019326,1539.74841308594
8434,3666192.3267317,2066881.41315497,1612.20349121094
8435,3666200.89337813,2066980.67669079,1673.05859375
8436,3666209.47685221,2067079.93856909,1735.54748535156
8437,3666218.06268244,2067179.31157352,1801.42309570312
8438,3666226.63808157,2067278.57446922,1870.32739257812
8439,3666235.18857942,2067377.84003963,1941.26892089844
8440,3666243.77481705,2067477.21327061,2014.32995605469
8441,3666252.35062316,2067576.47639257,2089.623046875
8442,3666260.92656477,2067675.73958993,2166.40258789062
8443,3666269.56604718,2067775.66397116,2232.53784179688
8444,3666278.14226058,2067874.92731978,2292.20971679688
8445,3666286.70191977,2067974.19247655,2354.61767578125
8446,3666295.27005966,2068073.45684228,2418.78076171875
8447,3666303.84667992,2068172.72041698,2484.85400390625
8448,3666312.43178015,2068271.98320066,2553.13525390625
8449,3666321.0003269,2068371.24779243,2623.3662109375
8450,3666329.57735362,2068470.51159317,2694.67065429688
8451,3666338.12948346,2068569.77806825,2767.7158203125
8452,3666346.71512554,2068669.04115331,2821.28076171875
8453,3666355.34540353,2068768.856108,2876.12573242188
8454,3666363.92297315,2068868.12021045,2932.93359375
8455,3666372.50067825,2068967.38438822,2991.22900390625
8456,3666381.07017533,2069066.64950758,3051.05322265625
8457,3666389.6420342,2069166.02575444,3112.54296875
8458,3666398.22014628,2069265.29015816,3175.99169921875
8459,3666406.79839385,2069364.55463716,3241.28442382812
8460,3666415.38734677,2069463.92937764,3302.1962890625
8461,3666423.96586545,2069563.19400728,3364.00048828125
8462,3666432.55120165,2069662.79187,3427.2802734375
8463,3666441.12999208,2069762.0566504,3491.02416992188
8464,3666449.71726056,2069861.32063984,3546.15625
8465,3666458.28797943,2069960.58643697,3585.697265625
8466,3666466.88831767,2070060.07181652,3627.56469726562
8467,3666475.44262379,2070159.33949667,3671.6787109375
8468,3666484.03043437,2070258.60378725,3717.9599609375
8469,3666492.62060933,2070357.9792062,3766.32788085938
8470,3666501.20034883,2070457.2445135,3816.70361328125
8471,3666509.77188213,2070556.51076217,3869.00830078125
8472,3666518.37749553,2070656.21870103,3923.16528320312
8473,3666526.96821402,2070755.59442155,3979.0986328125
8474,3666535.54849652,2070854.86003006,4036.734375
8475,3666544.15005829,2070954.34608869,4096.0009765625
8476,3666552.73061203,2071053.61184774,4156.82861328125
8477,3666561.28627837,2071152.88028031,4219.14990234375
8478,3666569.86710345,2071252.14618968,4282.8994140625
8479,3666578.44806402,2071351.41217422,4348.013671875
8480,3666587.03750067,2071450.67736783,4413.79931640625
8481,3666595.63600147,2071550.38685279,4476.00537109375
8482,3666604.21736927,2071649.6530631,4539.56201171875
